t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
137.914,555,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.8358624549981135,False,1.8100595474243164,-0.29172566533088684,-25.524295806884766,,,,128.23,False,,,"{""telemetry"": 0.8, ""graph"": 107.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
138.105,556,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.837573112014296,False,1.8103523254394531,-0.2904568612575531,-25.533756256103516,,,,130.83,False,,,"{""telemetry"": 0.7, ""graph"": 99.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
138.319,557,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.761229943454804,False,1.7978463172912598,-0.2744391858577728,-25.654916763305664,,,,133.48,False,,,"{""telemetry"": 1.1, ""graph"": 111.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
138.495,558,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.621268276594733,False,1.7653051614761353,-0.23653939366340637,-25.794620513916016,,,,135.65,False,,,"{""telemetry"": 0.7, ""graph"": 88.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
138.701,559,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.447796755540341,False,1.6953771114349365,-0.1593911051750183,-25.95808982849121,,,,138.01,False,,,"{""telemetry"": 0.7, ""graph"": 93.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
138.942,560,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.2656377896469655,False,1.6043050289154053,-0.06395738571882248,-26.100536346435547,,,,139.94,False,,,"{""telemetry"": 0.7, ""graph"": 134.7}",False,,,,,,,,,0.0,,0.108,False,0.0,,0.108,False,0.0,,0.108,False
139.106,561,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.074037422233048,False,1.454833984375,0.08366777002811432,-26.28752326965332,,,,142.37,False,,,"{""telemetry"": 0.7, ""graph"": 98.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
139.287,562,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,3.850949089486605,False,1.2936193943023682,0.23494639992713928,-26.44773292541504,,,,144.59,False,,,"{""telemetry"": 1.3, ""graph"": 78.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
139.496,563,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,3.6433323064192735,False,1.0744948387145996,0.4347764849662781,-26.598997116088867,,,,146.93,False,,,"{""telemetry"": 0.7, ""graph"": 87.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
139.708,564,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.09906493590512,False,0.8440931439399719,0.6379213333129883,-26.729265213012695,,,,149.17,False,,,"{""telemetry"": 0.8, ""graph"": 99.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
139.951,565,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.14134065623328,False,0.6436790823936462,0.8068239092826843,-26.846391677856445,,,,151.08,False,,,"{""telemetry"": 0.8, ""graph"": 142.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
140.155,566,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.18495161233064,False,0.44033336639404297,0.9706178903579712,-27.003952026367188,,,,150.99,False,,,"{""telemetry"": 0.7, ""graph"": 146.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
140.295,567,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.22658367465496,False,0.28823041915893555,1.0886150598526,-27.144197463989258,,,,148.73,False,,,"{""telemetry"": 0.7, ""graph"": 85.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
140.514,568,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.26418676487734,False,0.13760347664356232,1.2025318145751953,-27.29465103149414,,,,144.44,False,,,"{""telemetry"": 0.9, ""graph"": 104.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
140.696,569,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.29633353275618,False,0.03529531881213188,1.278650164604187,-27.415250778198242,,,,139.9,False,,,"{""telemetry"": 0.8, ""graph"": 85.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
140.918,570,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.32609826491304,False,-0.06863841414451599,1.3549903631210327,-27.409311294555664,,,,133.31,False,,,"{""telemetry"": 1.2, ""graph"": 107.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
141.117,571,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.35377946970418,False,-0.1395488977432251,1.403233289718628,-27.383148193359375,,,,126.56,False,,,"{""telemetry"": 0.9, ""graph"": 105.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
141.321,572,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.37885838963928,False,-0.19492284953594208,1.4333642721176147,-27.364614486694336,,,,119.82,False,,,"{""telemetry"": 1.5, ""graph"": 109.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
141.498,573,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.4015524661664,False,-0.23067858815193176,1.4483855962753296,-27.35225486755371,,,,114.47,False,,,"{""telemetry"": 0.6, ""graph"": 86.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
141.695,574,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.4205612452594,False,-0.262114018201828,1.459411382675171,-27.33965492248535,,,,108.75,False,,,"{""telemetry"": 0.8, ""graph"": 83.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
141.925,575,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.43567927021557,False,-0.28762733936309814,1.4672143459320068,-27.327983856201172,,,,103.35,False,,,"{""telemetry"": 0.8, ""graph"": 113.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
142.103,576,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.44738731842568,False,-0.3028053343296051,1.471473217010498,-27.320613861083984,,,,99.14,False,,,"{""telemetry"": 1.3, ""graph"": 89.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
142.302,577,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.45647580675188,False,-0.31590622663497925,1.4749497175216675,-27.313465118408203,,,,94.56,False,,,"{""telemetry"": 0.8, ""graph"": 89.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
142.502,578,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.46327509665994,False,-0.3255573511123657,1.4774155616760254,-27.307640075683594,,,,90.41,False,,,"{""telemetry"": 0.7, ""graph"": 88.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
142.699,579,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.46848835432428,False,-0.33278989791870117,1.479227900505066,-27.302833557128906,,,,86.55,False,,,"{""telemetry"": 0.7, ""graph"": 85.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
142.896,580,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.47235145482638,False,-0.3381364643573761,1.4805599451065063,-27.29888916015625,,,,83.0,False,,,"{""telemetry"": 0.7, ""graph"": 81.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
143.117,581,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.47525564392038,False,-0.34257617592811584,1.4816746711730957,-27.295169830322266,,,,79.46,False,,,"{""telemetry"": 0.9, ""graph"": 102.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
143.327,582,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.47745982025793,False,-0.3456442356109619,1.4824596643447876,-27.29230308532715,,,,76.32,False,,,"{""telemetry"": 1.1, ""graph"": 111.7}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
143.512,583,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.47907808654264,False,-0.34770581126213074,1.4830024242401123,-27.29016876220703,,,,73.47,False,,,"{""telemetry"": 0.6, ""graph"": 97.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
143.708,584,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.48029863733457,False,-0.34933537244796753,1.483447790145874,-27.2882137298584,,,,70.7,False,,,"{""telemetry"": 0.7, ""graph"": 91.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
143.902,585,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.48119134434556,False,-0.3504747748374939,1.4839820861816406,-27.293624877929688,,,,68.2,False,,,"{""telemetry"": 1.2, ""graph"": 86.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
144.107,586,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.47157286656541,False,-0.345227986574173,1.4999310970306396,-27.403093338012695,,,,65.8,False,,,"{""telemetry"": 0.8, ""graph"": 90.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
144.327,587,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.43417560580733,False,-0.32331088185310364,1.5552568435668945,-27.564189910888672,,,,63.33,False,,,"{""telemetry"": 0.9, ""graph"": 109.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
144.529,588,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.3586867111477,False,-0.2814706861972809,1.6519453525543213,-27.73320960998535,,,,61.06,False,,,"{""telemetry"": 0.8, ""graph"": 112.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
144.736,589,slm,TOWNSIM_INI,1,deliberative,ESCANEO,1,77.23452828484899,False,-0.21259135007858276,1.8001066446304321,-27.90837860107422,,,,58.74,False,,,"{""telemetry"": 0.8, ""graph"": 118.3}",True,3968.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.8m hacia Derecha (+127°)
- Altitud actual: 25.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",10,photo-20260903T150954.175Z.png;photo-20260903T150955.963Z.png;photo-20260903T150958.162Z.png;photo-20260903T151000.355Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
144.968,590,slm,TOWNSIM_INI,1,deliberative,ESCANEO,1,77.06365477393832,False,-0.1358172744512558,1.95543372631073,-28.041044235229492,,,,56.94,False,,,"{""telemetry"": 0.7, ""graph"": 150.0}",True,3968.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.8m hacia Derecha (+127°)
- Altitud actual: 25.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",10,photo-20260903T150954.175Z.png;photo-20260903T150955.963Z.png;photo-20260903T150958.162Z.png;photo-20260903T151000.355Z.png,0.0,,0.031,False,0.0,,0.031,False,0.0,,0.031,False
145.153,591,slm,TOWNSIM_INI,1,deliberative,ESCANEO,1,76.87132554570975,False,-0.042215388268232346,2.1406497955322266,-28.058256149291992,,,,55.81,False,,,"{""telemetry"": 0.7, ""graph"": 134.5}",True,3968.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.8m hacia Derecha (+127°)
- Altitud actual: 25.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",10,photo-20260903T150954.175Z.png;photo-20260903T150955.963Z.png;photo-20260903T150958.162Z.png;photo-20260903T151000.355Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
145.358,592,slm,TOWNSIM_INI,1,deliberative,ESCANEO,1,76.69705360907417,False,0.0428287573158741,2.307269811630249,-28.045400619506836,,,,55.3,False,,,"{""telemetry"": 0.7, ""graph"": 139.9}",True,3968.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.8m hacia Derecha (+127°)
- Altitud actual: 25.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",10,photo-20260903T150954.175Z.png;photo-20260903T150955.963Z.png;photo-20260903T150958.162Z.png;photo-20260903T151000.355Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
145.563,593,slm,TOWNSIM_INI,1,deliberative,ESCANEO,1,76.5556586979656,False,0.10911485552787781,2.4366326332092285,-28.032657623291016,,,,56.14,False,,,"{""telemetry"": 0.7, ""graph"": 144.5}",True,3968.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.8m hacia Derecha (+127°)
- Altitud actual: 25.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",10,photo-20260903T150954.175Z.png;photo-20260903T150955.963Z.png;photo-20260903T150958.162Z.png;photo-20260903T151000.355Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
145.741,594,slm,TOWNSIM_INI,1,deliberative,ESCANEO,1,76.44369490517627,False,0.1632872223854065,2.5422844886779785,-28.01305389404297,,,,70.16,False,,,"{""telemetry"": 1.0, ""graph"": 121.4}",True,3968.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.8m hacia Derecha (+127°)
- Altitud actual: 25.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",10,photo-20260903T150954.175Z.png;photo-20260903T150955.963Z.png;photo-20260903T150958.162Z.png;photo-20260903T151000.355Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
145.93,595,slm,TOWNSIM_INI,1,deliberative,ESCANEO,1,76.36017265391946,False,0.19809575378894806,2.6103296279907227,-28.007593154907227,,,,90.62,False,,,"{""telemetry"": 0.7, ""graph"": 110.7}",True,3968.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.8m hacia Derecha (+127°)
- Altitud actual: 25.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",10,photo-20260903T150954.175Z.png;photo-20260903T150955.963Z.png;photo-20260903T150958.162Z.png;photo-20260903T151000.355Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
146.102,596,slm,TOWNSIM_INI,1,deliberative,ESCANEO,1,76.29636524940071,False,0.2223573476076126,2.658005714416504,-28.002700805664062,,,,112.22,False,,,"{""telemetry"": 1.0, ""graph"": 81.9}",True,3968.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.8m hacia Derecha (+127°)
- Altitud actual: 25.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",10,photo-20260903T150954.175Z.png;photo-20260903T150955.963Z.png;photo-20260903T150958.162Z.png;photo-20260903T151000.355Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
146.338,597,slm,TOWNSIM_INI,1,deliberative,ESCANEO,1,76.2492480377123,False,0.2465059757232666,2.7059125900268555,-27.99639320373535,,,,142.37,False,,,"{""telemetry"": 1.0, ""graph"": 117.6}",True,3968.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.8m hacia Derecha (+127°)
- Altitud actual: 25.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",10,photo-20260903T150954.175Z.png;photo-20260903T150955.963Z.png;photo-20260903T150958.162Z.png;photo-20260903T151000.355Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
146.519,598,slm,TOWNSIM_INI,1,deliberative,ESCANEO,1,76.21348854146191,False,0.26077866554260254,2.7345938682556152,-27.988004684448242,,,,158.41,False,,,"{""telemetry"": 2.1, ""graph"": 96.9}",True,3968.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.8m hacia Derecha (+127°)
- Altitud actual: 25.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",10,photo-20260903T150954.175Z.png;photo-20260903T150955.963Z.png;photo-20260903T150958.162Z.png;photo-20260903T151000.355Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
146.727,599,slm,TOWNSIM_INI,1,deliberative,ESCANEO,1,76.18725181571229,False,0.2729594111442566,2.759331703186035,-27.97022819519043,,,,161.79,False,,,"{""telemetry"": 1.2, ""graph"": 106.0}",True,3968.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.8m hacia Derecha (+127°)
- Altitud actual: 25.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",10,photo-20260903T150954.175Z.png;photo-20260903T150955.963Z.png;photo-20260903T150958.162Z.png;photo-20260903T151000.355Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
146.902,600,slm,TOWNSIM_INI,1,deliberative,ESCANEO,1,76.16753424610268,False,0.28071507811546326,2.77518892288208,-27.968473434448242,,,,155.94,False,,,"{""telemetry"": 0.9, ""graph"": 80.8}",True,3968.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.8m hacia Derecha (+127°)
- Altitud actual: 25.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",10,photo-20260903T150954.175Z.png;photo-20260903T150955.963Z.png;photo-20260903T150958.162Z.png;photo-20260903T151000.355Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
